194	 1.	 0.	 2.5	 1.
195	 1.	 0.	 2.5	 1.
196	 1.	 0.	 2.5	 1.
197	 1.	 0.	 2.5	 1.
198	 1.	 0.	 2.5	 1.
199	 1.	 0.	 2.5	 1.
200	 1.	 0.	 2.5	 1.
201	 1.	 0.	 2.5	 1.
202	 1.	 0.	 2.5	 1.
203	 1.	 0.	 2.5	 1.
204	 1.	 0.	 2.5	 1.
205	 1.	 0.	 2.5	 1.
206	 1.	 0.	 2.5	 1.
207	 1.	 0.	 2.5	 1.
208	 1.	 0.	 2.5	 1.
209	 1.	 0.	 2.5	 1.
210	 1.	 0.	 2.5	 1.
211	 1.	 0.	 2.5	 1.
212	 1.	 0.	 2.5	 1.
213	 1.	 0.	 2.5	 1.
214	 1.	 0.	 2.5	 1.
215	 1.	 0.	 2.5	 1.
216	 1.	 0.	 2.5	 1.
217	 1.	 0.	 2.5	 1.
218	 1.	 0.	 2.5	 1.
219	 1.	 0.	 2.5	 1.
220	 1.	 0.	 2.5	 1.
221	 1.	 0.	 2.5	 1.
222	 1.	 0.	 2.5	 1.
223	 1.	 0.	 2.5	 1.
224	 1.	 0.	 2.5	 1.
225	 1.	 0.	 2.5	 1.
226	 1.	 0.	 2.5	 1.
227	 1.	 0.	 2.5	 1.
228	 1.	 0.	 2.5	 1.
229	 1.	 0.	 2.5	 1.
230	 1.	 0.	 2.5	 1.
231	 1.	 0.	 2.5	 1.
232	 1.	 0.	 2.5	 1.
233	 1.	 0.	 2.5	 1.
234	 1.	 0.	 2.5	 1.
235	 1.	 0.	 2.5	 1.
236	 1.	 0.	 2.5	 1.
237	 1.	 0.	 2.5	 1.
238	 1.	 0.	 2.5	 1.
239	 1.	 0.	 2.5	 1.
240	 1.	 0.	 2.5	 1.
241	 1.	 0.	 2.5	 1.
242	 1.	 0.	 2.5	 1.
243	 1.	 0.	 2.5	 1.
244	 1.	 0.	 2.5	 1.
245	 1.	 0.	 2.5	 1.
246	 1.	 0.	 2.5	 1.
247	 1.	 0.	 2.5	 1.
248	 1.	 0.	 2.5	 1.
249	 1.	 0.	 2.5	 1.
250	 1.	 0.	 2.5	 1.
251	 1.	 0.	 2.5	 1.
252	 1.	 0.	 2.5	 1.
253	 1.	 0.	 2.5	 1.
254	 1.	 0.	 2.5	 1.
255	 1.	 0.	 2.5	 1.
256	 1.	 0.	 2.5	 1.
257	 1.	 0.	 2.5	 1.
258	 1.	 0.	 2.5	 1.
259	 1.	 0.	 2.5	 1.
260	 1.	 0.	 2.5	 1.
261	 1.	 0.	 2.5	 1.
262	 1.	 0.	 2.5	 1.
263	 1.	 0.	 2.5	 1.
264	 1.	 0.	 2.5	 1.
265	 1.	 0.	 2.5	 1.
266	 1.	 0.	 2.5	 1.
267	 1.	 0.	 2.5	 1.
268	 1.	 0.	 2.5	 1.
269	 1.	 0.	 2.5	 1.
270	 1.	 0.	 2.5	 1.
271	 1.	 0.	 2.5	 1.
272	 1.	 0.	 2.5	 1.
273	 1.	 0.	 2.5	 1.
274	 1.	 0.	 2.5	 1.
275	 1.	 0.	 2.5	 1.
276	 1.	 0.	 2.5	 1.
277	 1.	 0.	 2.5	 1.
278	 1.	 0.	 2.5	 1.
279	 1.	 0.	 2.5	 1.
280	 1.	 0.	 2.5	 1.
281	 1.	 0.	 2.5	 1.
282	 1.	 0.	 2.5	 1.
283	 1.	 0.	 2.5	 1.
284	 1.	 0.	 2.5	 1.
285	 1.	 0.	 2.5	 1.
286	 1.	 0.	 2.5	 1.
287	 1.	 0.	 2.5	 1.
288	 1.	 0.	 2.5	 1.
289	 1.	 0.	 2.5	 1.
290	 1.	 0.	 2.5	 1.
291	 1.	 0.	 2.5	 1.
292	 1.	 0.	 2.5	 1.
293	 1.	 0.	 2.5	 1.
294	 1.	 0.	 2.5	 1.
295	 1.	 0.	 2.5	 1.
296	 1.	 0.	 2.5	 1.
297	 1.	 0.	 2.5	 1.
298	 1.	 0.	 2.5	 1.
299	 1.	 0.	 2.5	 1.
300	 1.	 0.	 2.5	 1.
301	 1.	 0.	 2.5	 1.
302	 1.	 0.	 2.5	 1.
303	 1.	 0.	 2.5	 1.
304	 1.	 0.	 2.5	 1.
305	 1.	 0.	 2.5	 1.
306	 1.	 0.	 2.5	 1.
307	 1.	 0.	 2.5	 1.
308	 1.	 0.	 2.5	 1.
309	 1.	 0.	 2.5	 1.
310	 1.	 0.	 2.5	 1.
311	 1.	 0.	 2.5	 1.
312	 1.	 0.	 2.5	 1.
313	 1.	 0.	 2.5	 1.
314	 1.	 0.	 2.5	 1.
315	 1.	 0.	 2.5	 1.
316	 1.	 0.	 2.5	 1.
317	 1.	 0.	 2.5	 1.
318	 1.	 0.	 2.5	 1.
319	 1.	 0.	 2.5	 1.
320	 1.	 0.	 2.5	 1.
321	 1.	 0.	 2.5	 1.
322	 1.	 0.	 2.5	 1.
323	 1.	 0.	 2.5	 1.
324	 1.	 0.	 2.5	 1.
325	 1.	 0.	 2.5	 1.
326	 1.	 0.	 2.5	 1.
327	 1.	 0.	 2.5	 1.
328	 1.	 0.	 2.5	 1.
329	 1.	 0.	 2.5	 1.
330	 1.	 0.	 2.5	 1.
331	 1.	 0.	 2.5	 1.
332	 1.	 0.	 2.5	 1.
333	 1.	 0.	 2.5	 1.
334	 1.	 0.	 2.5	 1.
335	 1.	 0.	 2.5	 1.
336	 1.	 0.	 2.5	 1.
337	 1.	 0.	 2.5	 1.
338	 1.	 0.	 2.5	 1.
339	 1.	 0.	 2.5	 1.
340	 1.	 0.	 2.5	 1.
341	 1.	 0.	 2.5	 1.
342	 1.	 0.	 2.5	 1.
343	 1.	 0.	 2.5	 1.
344	 1.	 0.	 2.5	 1.
345	 1.	 0.	 2.5	 1.
346	 1.	 0.	 2.5	 1.
347	 1.	 0.	 2.5	 1.
348	 1.	 0.	 2.5	 1.
349	 1.	 0.	 2.5	 1.
350	 1.	 0.	 2.5	 1.
351	 1.	 0.	 2.5	 1.
352	 1.	 0.	 2.5	 1.
353	 1.	 0.	 2.5	 1.
354	 1.	 0.	 2.5	 1.
355	 1.	 0.	 2.5	 1.
356	 1.	 0.	 2.5	 1.
357	 1.	 0.	 2.5	 1.
358	 1.	 0.	 2.5	 1.
359	 1.	 0.	 2.5	 1.
360	 1.	 0.	 2.5	 1.
361	 1.	 0.	 2.5	 1.
362	 1.	 0.	 2.5	 1.
363	 1.	 0.	 2.5	 1.
364	 1.	 0.	 2.5	 1.
365	 1.	 0.	 2.5	 1.
366	 1.	 0.	 2.5	 1.
367	 1.	 0.	 2.5	 1.
368	 1.	 0.	 2.5	 1.
369	 1.	 0.	 2.5	 1.
370	 1.	 0.	 2.5	 1.
371	 1.	 0.	 2.5	 1.
372	 1.	 0.	 2.5	 1.
373	 1.	 0.	 2.5	 1.
374	 1.	 0.	 2.5	 1.
375	 1.	 0.	 2.5	 1.
376	 1.	 0.	 2.5	 1.
377	 1.	 0.	 2.5	 1.
378	 1.	 0.	 2.5	 1.
379	 1.	 0.	 2.5	 1.
380	 1.	 0.	 2.5	 1.
381	 1.	 0.	 2.5	 1.
382	 1.	 0.	 2.5	 1.
383	 1.	 0.	 2.5	 1.
384	 1.	 0.	 2.5	 1.
385	 1.	 0.	 2.5	 1.
386	 1.	 0.	 2.5	 1.
387	 1.	 0.	 2.5	 1.
388	 1.	 0.	 2.5	 1.
389	 1.	 0.	 2.5	 1.
390	 1.	 0.	 2.5	 1.
391	 1.	 0.	 2.5	 1.
392	 1.	 0.	 2.5	 1.
393	 1.	 0.	 2.5	 1.
394	 1.	 0.	 2.5	 1.
395	 1.	 0.	 2.5	 1.
396	 1.	 0.	 2.5	 1.
397	 1.	 0.	 2.5	 1.
398	 1.	 0.	 2.5	 1.
399	 1.	 0.	 2.5	 1.
400	 1.	 0.	 2.5	 1.
401	 1.	 0.	 2.5	 1.
402	 1.	 0.	 2.5	 1.
403	 1.	 0.	 2.5	 1.
404	 1.	 0.	 2.5	 1.
405	 1.	 0.	 2.5	 1.
406	 1.	 0.	 2.5	 1.
407	 1.	 0.	 2.5	 1.
408	 1.	 0.	 2.5	 1.
409	 1.	 0.	 2.5	 1.
410	 1.	 0.	 2.5	 1.
411	 1.	 0.	 2.5	 1.
412	 1.	 0.	 2.5	 1.
413	 1.	 0.	 2.5	 1.
414	 1.	 0.	 2.5	 1.
415	 1.	 0.	 2.5	 1.
416	 1.	 0.	 2.5	 1.
417	 1.	 0.	 2.5	 1.
418	 1.	 0.	 2.5	 1.
419	 1.	 0.	 2.5	 1.
420	 1.	 0.	 2.5	 1.
421	 1.	 0.	 2.5	 1.
422	 1.	 0.	 2.5	 1.
423	 1.	 0.	 2.5	 1.
424	 1.	 0.	 2.5	 1.
425	 1.	 0.	 2.5	 1.
426	 1.	 0.	 2.5	 1.
427	 1.	 0.	 2.5	 1.
428	 1.	 0.	 2.5	 1.
429	 1.	 0.	 2.5	 1.
430	 1.	 0.	 2.5	 1.
431	 1.	 0.	 2.5	 1.
432	 1.	 0.	 2.5	 1.
433	 1.	 0.	 2.5	 1.
434	 1.	 0.	 2.5	 1.
435	 1.	 0.	 2.5	 1.
436	 1.	 0.	 2.5	 1.
437	 1.	 0.	 2.5	 1.
438	 1.	 0.	 2.5	 1.
439	 1.	 0.	 2.5	 1.
440	 1.	 0.	 2.5	 1.
441	 1.	 0.	 2.5	 1.
442	 1.	 0.	 2.5	 1.
443	 1.	 0.	 2.5	 1.
444	 1.	 0.	 2.5	 1.
445	 1.	 0.	 2.5	 1.
446	 1.	 0.	 2.5	 1.
447	 1.	 0.	 2.5	 1.
448	 1.	 0.	 2.5	 1.
449	 1.	 0.	 2.5	 1.
450	 1.	 0.	 2.5	 1.
451	 1.	 0.	 2.5	 1.
452	 1.	 0.	 2.5	 1.
453	 1.	 0.	 2.5	 1.
454	 1.	 0.	 2.5	 1.
455	 1.	 0.	 2.5	 1.
456	 1.	 0.	 2.5	 1.
457	 1.	 0.	 2.5	 1.
458	 1.	 0.	 2.5	 1.
459	 1.	 0.	 2.5	 1.
460	 1.	 0.	 2.5	 1.
461	 1.	 0.	 2.5	 1.
462	 1.	 0.	 2.5	 1.
463	 1.	 0.	 2.5	 1.
464	 1.	 0.	 2.5	 1.
465	 1.	 0.	 2.5	 1.
466	 1.	 0.	 2.5	 1.
467	 1.	 0.	 2.5	 1.
468	 1.	 0.	 2.5	 1.
469	 1.	 0.	 2.5	 1.
470	 1.	 0.	 2.5	 1.
471	 1.	 0.	 2.5	 1.
472	 1.	 0.	 2.5	 1.
473	 1.	 0.	 2.5	 1.
474	 1.	 0.	 2.5	 1.
475	 1.	 0.	 2.5	 1.
476	 1.	 0.	 2.5	 1.
477	 1.	 0.	 2.5	 1.
478	 1.	 0.	 2.5	 1.
479	 1.	 0.	 2.5	 1.
480	 1.	 0.	 2.5	 1.
481	 1.	 0.	 2.5	 1.
482	 1.	 0.	 2.5	 1.
483	 1.	 0.	 2.5	 1.
484	 1.	 0.	 2.5	 1.
485	 1.	 0.	 2.5	 1.
486	 1.	 0.	 2.5	 1.
487	 1.	 0.	 2.5	 1.
488	 1.	 0.	 2.5	 1.
489	 1.	 0.	 2.5	 1.
490	 1.	 0.	 2.5	 1.
491	 1.	 0.	 2.5	 1.
492	 1.	 0.	 2.5	 1.
493	 1.	 0.	 2.5	 1.
494	 1.	 0.	 2.5	 1.
495	 1.	 0.	 2.5	 1.
496	 1.	 0.	 2.5	 1.
497	 1.	 0.	 2.5	 1.
498	 1.	 0.	 2.5	 1.
499	 1.	 0.	 2.5	 1.
500	 1.	 0.	 2.5	 1.
501	 1.	 0.	 2.5	 1.
502	 1.	 0.	 2.5	 1.
503	 1.	 0.	 2.5	 1.
504	 1.	 0.	 2.5	 1.
505	 1.	 0.	 2.5	 1.
506	 1.	 0.	 2.5	 1.
507	 1.	 0.	 2.5	 1.
508	 1.	 0.	 2.5	 1.
509	 1.	 0.	 2.5	 1.
510	 1.	 0.	 2.5	 1.
511	 1.	 0.	 2.5	 1.
512	 1.	 0.	 2.5	 1.
513	 1.	 0.	 2.5	 1.
514	 1.	 0.	 2.5	 1.
515	 1.	 0.	 2.5	 1.
516	 1.	 0.	 2.5	 1.
517	 1.	 0.	 2.5	 1.
518	 1.	 0.	 2.5	 1.
519	 1.	 0.	 2.5	 1.
520	 1.	 0.	 2.5	 1.
521	 1.	 0.	 2.5	 1.
522	 1.	 0.	 2.5	 1.
523	 1.	 0.	 2.5	 1.
524	 1.	 0.	 2.5	 1.
525	 1.	 0.	 2.5	 1.
526	 1.	 0.	 2.5	 1.
527	 1.	 0.	 2.5	 1.
528	 1.	 0.	 2.5	 1.
529	 1.	 0.	 2.5	 1.
530	 1.	 0.	 2.5	 1.
531	 1.	 0.	 2.5	 1.
532	 1.	 0.	 2.5	 1.
533	 1.	 0.	 2.5	 1.
534	 1.	 0.	 2.5	 1.
535	 1.	 0.	 2.5	 1.
536	 1.	 0.	 2.5	 1.
537	 1.	 0.	 2.5	 1.
538	 1.	 0.	 2.5	 1.
539	 1.	 0.	 2.5	 1.
540	 1.	 0.	 2.5	 1.
541	 1.	 0.	 2.5	 1.
542	 1.	 0.	 2.5	 1.
543	 1.	 0.	 2.5	 1.
544	 1.	 0.	 2.5	 1.
545	 1.	 0.	 2.5	 1.
546	 1.	 0.	 2.5	 1.
547	 1.	 0.	 2.5	 1.
548	 1.	 0.	 2.5	 1.
549	 1.	 0.	 2.5	 1.
550	 1.	 0.	 2.5	 1.
551	 1.	 0.	 2.5	 1.
552	 1.	 0.	 2.5	 1.
553	 1.	 0.	 2.5	 1.
554	 1.	 0.	 2.5	 1.
555	 1.	 0.	 2.5	 1.
556	 1.	 0.	 2.5	 1.
557	 1.	 0.	 2.5	 1.
558	 1.	 0.	 2.5	 1.
559	 1.	 0.	 2.5	 1.
560	 1.	 0.	 2.5	 1.
561	 1.	 0.	 2.5	 1.
562	 1.	 0.	 2.5	 1.
563	 1.	 0.	 2.5	 1.
564	 1.	 0.	 2.5	 1.
565	 1.	 0.	 2.5	 1.
566	 1.	 0.	 2.5	 1.
567	 1.	 0.	 2.5	 1.
568	 1.	 0.	 2.5	 1.
569	 1.	 0.	 2.5	 1.
570	 1.	 0.	 2.5	 1.
571	 1.	 0.	 2.5	 1.
572	 1.	 0.	 2.5	 1.
573	 1.	 0.	 2.5	 1.
574	 1.	 0.	 2.5	 1.
575	 1.	 0.	 2.5	 1.
576	 1.	 0.	 2.5	 1.
577	 1.	 0.	 2.5	 1.
578	 1.	 0.	 2.5	 1.
579	 1.	 0.	 2.5	 1.
580	 1.	 0.	 2.5	 1.
581	 1.	 0.	 2.5	 1.
582	 1.	 0.	 2.5	 1.
583	 1.	 0.	 2.5	 1.
584	 1.	 0.	 2.5	 1.
585	 1.	 0.	 2.5	 1.
586	 1.	 0.	 2.5	 1.
587	 1.	 0.	 2.5	 1.
588	 1.	 0.	 2.5	 1.
589	 1.	 0.	 2.5	 1.
590	 1.	 0.	 2.5	 1.
591	 1.	 0.	 2.5	 1.
592	 1.	 0.	 2.5	 1.
593	 1.	 0.	 2.5	 1.
594	 1.	 0.	 2.5	 1.
595	 1.	 0.	 2.5	 1.
596	 1.	 0.	 2.5	 1.
597	 1.	 0.	 2.5	 1.
598	 1.	 0.	 2.5	 1.
599	 1.	 0.	 2.5	 1.
600	 1.	 0.	 2.5	 1.
601	 1.	 0.	 2.5	 1.
602	 1.	 0.	 2.5	 1.
603	 1.	 0.	 2.5	 1.
604	 1.	 0.	 2.5	 1.
605	 1.	 0.	 2.5	 1.
606	 1.	 0.	 2.5	 1.
607	 1.	 0.	 2.5	 1.
608	 1.	 0.	 2.5	 1.
609	 1.	 0.	 2.5	 1.
610	 1.	 0.	 2.5	 1.
611	 1.	 0.	 2.5	 1.
612	 1.	 0.	 2.5	 1.
613	 1.	 0.	 2.5	 1.
614	 1.	 0.	 2.5	 1.
615	 1.	 0.	 2.5	 1.
616	 1.	 0.	 2.5	 1.
617	 1.	 0.	 2.5	 1.
618	 1.	 0.	 2.5	 1.
619	 1.	 0.	 2.5	 1.
620	 1.	 0.	 2.5	 1.
621	 1.	 0.	 2.5	 1.
622	 1.	 0.	 2.5	 1.
623	 1.	 0.	 2.5	 1.
624	 1.	 0.	 2.5	 1.
625	 1.	 0.	 2.5	 1.
626	 1.	 0.	 2.5	 1.
627	 1.	 0.	 2.5	 1.
628	 1.	 0.	 2.5	 1.
629	 1.	 0.	 2.5	 1.
630	 1.	 0.	 2.5	 1.
631	 1.	 0.	 2.5	 1.
632	 1.	 0.	 2.5	 1.
633	 1.	 0.	 2.5	 1.
634	 1.	 0.	 2.5	 1.
635	 1.	 0.	 2.5	 1.
636	 1.	 0.	 2.5	 1.
637	 1.	 0.	 2.5	 1.
638	 1.	 0.	 2.5	 1.
639	 1.	 0.	 2.5	 1.
640	 1.	 0.	 2.5	 1.
641	 1.	 0.	 2.5	 1.
642	 1.	 0.	 2.5	 1.
643	 1.	 0.	 2.5	 1.
644	 1.	 0.	 2.5	 1.
645	 1.	 0.	 2.5	 1.
646	 1.	 0.	 2.5	 1.
647	 1.	 0.	 2.5	 1.
648	 1.	 0.	 2.5	 1.
649	 1.	 0.	 2.5	 1.
650	 1.	 0.	 2.5	 1.
651	 1.	 0.	 2.5	 1.
652	 1.	 0.	 2.5	 1.
653	 1.	 0.	 2.5	 1.
654	 1.	 0.	 2.5	 1.
655	 1.	 0.	 2.5	 1.
656	 1.	 0.	 2.5	 1.
657	 1.	 0.	 2.5	 1.
658	 1.	 0.	 2.5	 1.
659	 1.	 0.	 2.5	 1.
660	 1.	 0.	 2.5	 1.
661	 1.	 0.	 2.5	 1.
662	 1.	 0.	 2.5	 1.
663	 1.	 0.	 2.5	 1.
664	 1.	 0.	 2.5	 1.
665	 1.	 0.	 2.5	 1.
666	 1.	 0.	 2.5	 1.
667	 1.	 0.	 2.5	 1.
668	 1.	 0.	 2.5	 1.
669	 1.	 0.	 2.5	 1.
670	 1.	 0.	 2.5	 1.
671	 1.	 0.	 2.5	 1.
672	 1.	 0.	 2.5	 1.
673	 1.	 0.	 2.5	 1.
674	 1.	 0.	 2.5	 1.
675	 1.	 0.	 2.5	 1.
676	 1.	 0.	 2.5	 1.
677	 1.	 0.	 2.5	 1.
678	 1.	 0.	 2.5	 1.
679	 1.	 0.	 2.5	 1.
680	 1.	 0.	 2.5	 1.
681	 1.	 0.	 2.5	 1.
682	 1.	 0.	 2.5	 1.
683	 1.	 0.	 2.5	 1.
684	 1.	 0.	 2.5	 1.
685	 1.	 0.	 2.5	 1.
686	 1.	 0.	 2.5	 1.
687	 1.	 0.	 2.5	 1.
688	 1.	 0.	 2.5	 1.
689	 1.	 0.	 2.5	 1.
690	 1.	 0.	 2.5	 1.
691	 1.	 0.	 2.5	 1.
692	 1.	 0.	 2.5	 1.
693	 1.	 0.	 2.5	 1.
694	 1.	 0.	 2.5	 1.
695	 1.	 0.	 2.5	 1.
696	 1.	 0.	 2.5	 1.
697	 1.	 0.	 2.5	 1.
698	 1.	 0.	 2.5	 1.
699	 1.	 0.	 2.5	 1.
700	 1.	 0.	 2.5	 1.
701	 1.	 0.	 2.5	 1.
702	 1.	 0.	 2.5	 1.
703	 1.	 0.	 2.5	 1.
704	 1.	 0.	 2.5	 1.
705	 1.	 0.	 2.5	 1.
706	 1.	 0.	 2.5	 1.
707	 1.	 0.	 2.5	 1.
708	 1.	 0.	 2.5	 1.
709	 1.	 0.	 2.5	 1.
710	 1.	 0.	 2.5	 1.
711	 1.	 0.	 2.5	 1.
712	 1.	 0.	 2.5	 1.
713	 1.	 0.	 2.5	 1.
714	 1.	 0.	 2.5	 1.
715	 1.	 0.	 2.5	 1.
716	 1.	 0.	 2.5	 1.
717	 1.	 0.	 2.5	 1.
718	 1.	 0.	 2.5	 1.
719	 1.	 0.	 2.5	 1.
720	 1.	 0.	 2.5	 1.
721	 1.	 0.	 2.5	 1.
722	 1.	 0.	 2.5	 1.
723	 1.	 0.	 2.5	 1.
724	 1.	 0.	 2.5	 1.
725	 1.	 0.	 2.5	 1.
726	 1.	 0.	 2.5	 1.
727	 1.	 0.	 2.5	 1.
728	 1.	 0.	 2.5	 1.
729	 1.	 0.	 2.5	 1.
730	 1.	 0.	 2.5	 1.
731	 1.	 0.	 2.5	 1.
732	 1.	 0.	 2.5	 1.
733	 1.	 0.	 2.5	 1.
734	 1.	 0.	 2.5	 1.
735	 1.	 0.	 2.5	 1.
